title,price,isbn,publication_year,language,cover_type,pages_number,author_id,publisher_id,book_id,genre,rating
Властелин Колец,12800.0,9785170927913,2015.0,Russian,Hard,1696.0,781,11,8959,Thriller,1.3
Автомобили,1900.0,9785171040420,2017.0,Russian,Hard,64.0,2211,11,8960,Fiction,1.9
Абрикосовое варенье,2200.0,9785389085527,2017.0,Russian,Soft,368.0,1125,15,8961,Non-Fiction,2.5
А Кинг,2650.0,9785170611249,2010.0,Russian,Hard,288.0,1947,11,8962,Science Fiction,3.6
Властелин Колец,5800.0,9785170893225,2015.0,Russian,Hard,1120.0,781,11,8963,Science Fiction,2.5
Вишневый сад. Дама с собачкой. Рассказы. Повести. Пьесы,8100.0,9785389058996,2014.0,Russian,Hard,1056.0,379,15,8964,Non-Fiction,1.2
А зори здесь тихие...,5400.0,9785699789894,2015.0,Russian,Hard,672.0,3280,35,8965,Science Fiction,3.4
Витя Малеев в школе и дома,5000.0,9785389008489,2015.0,Russian,Hard,192.0,1638,34,8966,History,4.1
А жизнь продолжается,800.0,9785170695126,2011.0,Russian,Soft,509.0,2512,11,8967,Self-Help,0.2
Виноваты звезды,3400.0,9785170867134,2013.0,Russian,Hard,288.0,1759,11,8968,Fiction,0.9
Винни-Пух,2000.0,9785170713219,2011.0,Russian,Hard,128.0,3663,11,8969,Non-Fiction,2.5
Zero. Нулевой образец 3,800.0,9785752525520,2010.0,Russian,Soft,192.0,2183,235,8970,History,1.6
White Fang. Белый клык,1300.0,9785170991952,2016.0,Russian,Soft,160.0,197,11,8971,Romance,4.5
Вий. Тарас Бульба. Ревизор,4400.0,9785699671144,2017.0,Russian,Ultrathin,672.0,682,35,8972,Fantasy,2.8
Великий Гэтсби. Рассказы,4400.0,9785699878642,2016.0,Russian,Ultrathin,640.0,937,35,8973,Self-Help,3.2
По ту сторону добра и зла,2100.0,9785171037192,2017.0,Russian,Hard,288.0,435,11,8974,Fiction,0.4
Беглянка,1900.0,9785389094796,2015.0,Russian,Soft,352.0,2142,15,8975,Non-Fiction,4.7
Апофеоз беспочвенности,1700.0,9785389023390,2011.0,Russian,Soft,224.0,3371,15,8976,Fantasy,4.5
По ту сторону добра и зла,1700.0,9785389095519,2015.0,Russian,Soft,240.0,435,15,8977,Thriller,0.6
По ту сторону добра и зла,4900.0,9785699680580,2013.0,Russian,Hard,848.0,435,35,8978,Thriller,0.6
Азбука для родителей. Как договориться с ребенком в любой ситуации,5000.0,9785171051419,2017.0,Russian,Hard,383.0,3664,11,8979,History,2.7
The adventure of the dancing men. Приключения Шерлока Холмса. Пляшущие человечки. 2 уровень,1200.0,9785170999163,2016.0,Russian,Soft,128.0,384,11,8980,Fiction,2.3
По эту сторону рая,2100.0,9785389023765,2014.0,Russian,Soft,320.0,937,15,8981,Biography,3.8
SketchBook. Фантастические существа,5900.0,9785699933495,2017.0,Russian,Hard,144.0,3294,35,8982,Mystery,3.2
По эту сторону рая,2000.0,9785699440832,2016.0,Russian,Soft,384.0,937,35,8983,Science Fiction,0.2
Победитель получает все,1800.0,9785699810123,2015.0,Russian,Soft,416.0,3665,35,8984,Biography,3.6
SketchBook. Рисуем за 30 секунд. Основные навыки,5900.0,9785699860388,2016.0,Russian,Hard,144.0,3294,35,8985,Non-Fiction,2.6
SketchBook. Продвинутые техники,5900.0,9785699884735,2016.0,Russian,Hard,144.0,3294,35,8986,Fantasy,2.8
Подсадной,900.0,9785170682980,2010.0,Russian,Hard,320.0,2919,11,8987,Romance,4.3
SketchBook. Базовый уровень,5900.0,9785699860401,2016.0,Russian,Hard,144.0,3294,35,8988,Non-Fiction,3.0
Поезд М,4600.0,9785170988655,2016.0,Russian,Hard,288.0,2167,233,8989,Fantasy,0.5
Sense and Sensibility,1900.0,9785699920655,2017.0,Russian,Soft,384.0,350,35,8990,Self-Help,0.4
Scrum. Революционный метод управления проектами,8600.0,9785001170969,2018.0,Russian,Hard,272.0,2082,36,8991,Non-Fiction,3.2
Поздние новеллы,3500.0,9785170654437,2011.0,Russian,Hard,480.0,428,11,8992,Self-Help,0.2
Познер о Познере,1900.0,9785170845972,2014.0,Russian,Hard,416.0,787,11,8993,Non-Fiction,2.8
Повелитель мух. Наследники. Варишка Мартин,4700.0,9785170997695,2016.0,Russian,Hard,512.0,450,11,8994,History,1.6
Повелитель мух. Шпиль,2900.0,9785170578924,2009.0,Russian,Hard,352.0,450,11,8995,Science Fiction,2.1
Пока земля еще вертится...,2100.0,9785389059979,2017.0,Russian,Soft,320.0,2178,15,8996,History,2.4
Поколение Х,1700.0,9785171050870,2017.0,Russian,Soft,320.0,2491,11,8997,Non-Fiction,3.7
Повести о дружбе и любви,5300.0,9785170690572,2013.0,Russian,Hard,800.0,2367,11,8998,History,3.6
Покорность,5700.0,9785170897650,2016.0,Russian,Hard,352.0,899,233,8999,Non-Fiction,1.9
Повесть о господине Зоммере,1800.0,9785389051324,2015.0,Russian,Soft,160.0,438,15,9000,Self-Help,4.5
Повесть о двух городах,2200.0,9785699859405,2017.0,Russian,Soft,512.0,207,35,9001,Non-Fiction,2.7
Поллианна,2000.0,9785170917570,2016.0,Russian,Hard,203.0,669,11,9002,Non-Fiction,3.9
Поллианна,2200.0,9785170917617,2016.0,Russian,Hard,304.0,669,11,9003,Mystery,2.6
Повесть о настоящем человеке,2100.0,9785389077119,2016.0,Russian,Soft,352.0,3666,15,9004,Biography,0.7
Критическое мышление,9900.0,9785961420814,2019.0,Russian,Soft,328.0,3667,28,9005,Biography,0.5
Four Arts Of Photography,58500.0,9781119053170,2016.0,English,Hard,200.0,3668,234,9006,Biography,3.0
Architectural Detailing,52200.0,9781118881996,2016.0,English,Soft,384.0,3669,234,9007,Mystery,2.4
Design Drawing,39400.0,9781119508595,2019.0,English,Soft,448.0,3670,234,9008,History,0.4
Designing Brand Identity,28900.0,9781118980828,2017.0,English,Hard,336.0,3671,234,9009,Science Fiction,1.8
Photographic Theory: An Historical Anthology,23400.0,9781405198639,2014.0,English,Soft,476.0,3672,234,9010,Fantasy,0.1
Postcolonialism An historical indroduction,22600.0,9781405120944,2016.0,English,Soft,536.0,3673,234,9011,Mystery,1.6
Art in Theory 1900-2000,21800.0,9780631227083,2005.0,English,Soft,1288.0,2219,234,9012,Thriller,1.6
Introduction to Cities,21200.0,9781119167716,2018.0,English,Soft,432.0,3674,234,9013,Non-Fiction,0.4
Eyes of the Skin,20800.0,9781119941286,2012.0,English,Hard,130.0,3675,234,9014,Fantasy,2.2
Introduction to Architectural Theory,20200.0,9781405180627,2011.0,English,Soft,286.0,3676,234,9015,Biography,2.7
Cities After Socialism,19500.0,9781557861658,1996.0,English,Soft,356.0,3677,302,9016,Self-Help,3.8
Brief History of Western Philosophy,18900.0,9781119452799,2018.0,English,Soft,464.0,3678,234,9017,Fiction,3.1
History of American Poetry,18900.0,9781118795354,2015.0,English,Soft,544.0,3679,234,9018,Self-Help,4.2
Data Driven Business Transformation,17900.0,9781119543152,2019.0,English,Hard,288.0,3680,234,9019,Thriller,3.4
Lifescale,17300.0,9781119535867,2019.0,English,Hard,304.0,3681,234,9020,Self-Help,4.5
Italian for dummies AIO,16800.0,9781118510605,2013.0,English,Soft,672.0,3682,234,9021,Fiction,3.3
German All-in-One For Dummies: with CD,16900.0,9781118491409,2013.0,English,Soft,270.0,3683,234,9022,Romance,1.1
Ai For Marketing And Product Innovation,16500.0,9781119484066,2018.0,English,Hard,272.0,3684,234,9023,Biography,3.2
Marketing 3.0,14300.0,9780470598825,2010.0,English,Hard,208.0,544,234,9024,Fantasy,2.2
Power of Positive Leadership,14200.0,9781119351979,2017.0,English,Hard,208.0,3685,234,9025,Non-Fiction,4.1
Mindfulness-integrated: well-being and personal growth,14200.0,9781118509135,2015.0,English,Soft,304.0,3686,234,9026,Romance,3.8
Scaling Leadership,14300.0,9781119538257,2019.0,English,Soft,288.0,3687,234,9027,Fantasy,4.0
Studying Comics,14200.0,9781118499924,2019.0,English,Soft,190.0,3688,234,9028,Fiction,1.9
Dutch For Dummies + CD,13800.0,9780470519868,2012.0,English,Soft,394.0,3689,234,9029,Biography,3.0
Eating Clean For Dummies,13600.0,9781119272212,2016.0,English,Soft,416.0,3690,234,9030,History,4.9
12 Week Year,13500.0,9781118509234,2013.0,English,Hard,208.0,1644,234,9031,Fiction,1.7
Instagram For Business Fd P,13500.0,9781119439813,2018.0,English,Soft,320.0,3691,234,9032,Biography,2.5
Spanish For Dummies 2e + CD,12900.0,9780470878552,2011.0,English,Soft,432.0,3692,234,9033,Fiction,1.3
The City,12700.0,9780745648903,2012.0,English,Soft,224.0,3693,303,9034,Romance,5.0
Calligraphy For Dummies,10600.0,9780470117712,2007.0,English,Soft,336.0,3694,234,9035,Mystery,4.7
The Art of Conversation,8300.0,9780857085382,2014.0,English,Hard,248.0,3695,234,9036,Fiction,1.4
Как устроен музей,15900.0,9785911034429,2018.0,Russian,Hard,66.0,3696,115,9037,Self-Help,3.9
Сам себе издатель! 10 мини-журналов своими руками,8300.0,9785911034504,2019.0,Russian,Hard,48.0,3697,115,9038,Thriller,4.7
"Коммунизм в изложении для детей. Краткий рассказ о том, как в конце концов все будет по-другому",3900.0,9785911034498,2019.0,Russian,Soft,112.0,3698,115,9039,Non-Fiction,1.7
Озарения Альберта Эйнштейна,5100.0,9785911033576,2017.0,Russian,Hard,64.0,397,115,9040,Non-Fiction,0.5
Влюбленный Сократ,5100.0,9785911032968,2016.0,Russian,Hard,64.0,3699,115,9041,Mystery,4.9
Призрак Карла Маркса,5000.0,9785911032838,2016.0,Russian,Hard,64.0,3700,115,9042,Fiction,2.1
"Лао-цзы, или Путь дракона",5100.0,9785911033583,2017.0,Russian,Hard,64.0,3701,115,9043,Fiction,2.5
Большая книга птиц,12000.0,9785911034672,2019.0,Russian,Hard,64.0,3094,115,9044,Fantasy,0.4
Типомания,11900.0,9785911034788,2019.0,Russian,Soft,160.0,3702,115,9045,Biography,4.2
Цирковая азбука,7500.0,9785433001107,2019.0,Russian,Hard,44.0,3703,115,9046,Mystery,2.1
"Прощай, нефть",5900.0,9785911034771,2019.0,Russian,Flexible,36.0,3704,115,9047,Non-Fiction,0.5
Рынок,4100.0,9785911033279,2017.0,Russian,Hard,16.0,22,115,9048,Science Fiction,1.7
Поезд,4100.0,9785911033521,2017.0,Russian,Hard,20.0,22,115,9049,Self-Help,1.2
Радио-жирафф,4000.0,9785911033262,2017.0,Russian,Hard,16.0,3705,115,9050,Fantasy,1.5
Железная дорога,4000.0,9785911033538,2017.0,Russian,Hard,20.0,3706,115,9051,Mystery,3.5
Альфред Барр и интеллектуальные истоки музея современного искусства,12500.0,9785911034962,2019.0,Russian,Soft,392.0,3707,115,9052,Fantasy,2.5
Долг,12400.0,9785911032999,2016.0,Russian,Hard,616.0,3708,115,9053,Fiction,1.4
Покой,10500.0,9785911034085,2018.0,Russian,Hard,480.0,3709,115,9054,History,2.8
Орнамент массы. Веймарские эссе,9900.0,9785911034917,2019.0,Russian,Soft,240.0,3710,115,9055,Fantasy,3.6
На пике века. Исповедь одержимой искусством,8500.0,9785911034610,2019.0,Russian,Soft,416.0,3711,115,9056,Self-Help,2.8
"Утопия правил. О технологиях, глупости и тайном обаянии бюрократии",8200.0,9785911033156,2016.0,Russian,Ultrathin,224.0,3708,115,9057,Thriller,2.3
Авангард на выставках. Новое искусство в ХХ веке,7900.0,9785911034368,2018.0,Russian,Soft,304.0,3712,115,9058,Fiction,4.2
Искусство перформанса,7600.0,9785911034702,2019.0,Russian,Soft,320.0,3595,115,9059,Fantasy,4.0
Как научиться путешествовать,7500.0,9785911034948,2019.0,Russian,Hard,136.0,3713,115,9060,Science Fiction,3.5
Современная природа,7700.0,9785911034801,2019.0,Russian,Soft,400.0,1041,115,9061,Fiction,4.1
Семьдесят минуло 1971-80,7500.0,9785911031787,2015.0,Russian,Hard,736.0,3714,115,9062,Romance,3.8
Заметки к перформативной теории собрания,6700.0,9785911033989,2018.0,Russian,Soft,248.0,3715,115,9063,Fantasy,0.9
The Irony Tower. Советские художники во времена гласности,7100.0,9785911031626,2013.0,Russian,Soft,480.0,3716,115,9064,Mystery,2.9
К реке. Путешествие под поверхностью,6700.0,9785911034900,2019.0,Russian,Soft,292.0,2163,115,9065,Self-Help,2.5
Критическая теория интернета,6800.0,9785911034986,2019.0,Russian,Soft,304.0,3717,115,9066,History,1.3
Мертвые,5400.0,9785911034412,2018.0,Russian,Hard,208.0,3718,115,9067,Biography,4.3
Разговоры с Кейджем,6400.0,9785911032449,2015.0,Russian,Soft,400.0,3719,115,9068,Thriller,1.4
"Великий образ не имеет формы, или Через живопись — к не-объекту",5900.0,9785911031848,2014.0,Russian,Soft,368.0,3720,115,9069,History,1.1
Блокнот Бенто,5400.0,9785911032937,2016.0,Russian,Soft,176.0,1366,115,9070,Fantasy,3.8
Круг тотальной архитектуры,5400.0,9785911033873,2017.0,Russian,Soft,208.0,3721,115,9071,Science Fiction,0.0
Краткая история феминизма в евро-американском контексте,5000.0,9785911034467,2019.0,Russian,Soft,88.0,3722,115,9072,Biography,4.8
Изящное искусство создавать себе врагов,4200.0,9785911032876,2016.0,Russian,Soft,256.0,3723,115,9073,Self-Help,0.0
О режиссуре фильма,4100.0,9785911034689,2019.0,Russian,Soft,96.0,3724,115,9074,Mystery,3.9
Коммунистический постскриптум,2700.0,9785911031817,2014.0,Russian,Soft,112.0,2141,115,9075,Non-Fiction,4.7
Золушка беременная,2000.0,9785911032548,2015.0,Russian,Soft,144.0,3725,115,9076,Mystery,4.2
Девочка с желтой мухой,2000.0,9785911033002,2016.0,Russian,Soft,136.0,3725,115,9077,History,1.8
Инсектопедия,11300.0,9785911034603,2019.0,Russian,Hard,416.0,3726,115,9078,History,1.8
Краткая история современной живописи,10400.0,9785911034283,2018.0,Russian,Soft,360.0,3727,115,9079,Romance,3.3
Каннибальские метафизики,6700.0,9785911033798,2017.0,Russian,Soft,200.0,3728,115,9080,Mystery,4.2
Книжные магазины,6400.0,9785911034474,2019.0,Russian,Soft,304.0,3729,115,9081,Biography,4.4
Время кометы. 1918: Мир совершает прорыв,5900.0,9785911034535,2019.0,Russian,Soft,264.0,3730,115,9082,Thriller,0.9
Под знаком Сатурна,5700.0,9785911034658,2019.0,Russian,Soft,168.0,2161,115,9083,Non-Fiction,0.3
Искусство и революция,4200.0,9785911034207,2018.0,Russian,Soft,112.0,1366,115,9084,Thriller,1.4
Рембрандт,4200.0,9785911034580,2019.0,Russian,Soft,80.0,2340,115,9085,Fantasy,3.0
Дерек Джармен,5400.0,9785911033835,2017.0,Russian,Soft,216.0,3731,115,9086,Biography,1.1
Виктор Попков / Viktor Popkov,2300.0,9785911032166,2014.0,Russian,Soft,68.0,3732,115,9087,Fantasy,1.0
Бульдозерная выставка / The Bulldozer Exhibition,2300.0,9785911032142,2014.0,Russian,Soft,76.0,3733,115,9088,Science Fiction,1.5
Мунк,14000.0,9785911034696,2019.0,Russian,Hard,280.0,3734,115,9089,Science Fiction,2.0
Сюрреализм,9200.0,9785911034566,2019.0,Russian,Soft,136.0,312,115,9090,Self-Help,2.3
"Что особенного в Эйфелевой башне? Семьдесят вопросов, которые изменят ваше представление об архитект",9300.0,9785911034665,2019.0,Russian,Hard,176.0,3735,115,9091,Romance,0.6
Как смотреть на картины,9200.0,9785911034481,2018.0,Russian,Soft,176.0,3736,115,9092,Non-Fiction,4.4
Ключевые моменты в искусстве,8200.0,9785911034245,2018.0,Russian,Soft,176.0,3737,115,9093,Mystery,2.7
Поп-арт,8400.0,9785911034238,2018.0,Russian,Soft,176.0,328,115,9094,Biography,3.1
"Лумп — собака, которая съела Пикассо",8500.0,9785911034351,2018.0,Russian,Hard,100.0,3738,115,9095,Self-Help,4.8
Кто боится современного искусства?,8400.0,9785911034160,2018.0,Russian,Hard,136.0,3739,115,9096,Fantasy,3.8
